Text,Timestamp
"Störningar i tågtrafikenSenast ändrad idag kl 08:45HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är cirka klockan 14:00.Orsaken är ett signalfel.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 08:11:09.451391
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 09:08:25.341044
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 10:09:08.844500
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 11:06:46.699328
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 12:15:50.739661
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 13:17:48.320746
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 14:07:28.419768
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 15:08:30.256928
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 16:10:25.281723
"Störningar i tågtrafikenSenast ändrad idag kl 10:52HELSINGBORG – HÄSSLEHOLMDet är stopp i tågtrafiken mellan Hässleholm - Tyringe. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 06:20. Prognos för när vi kan köra igen är imorgon 28 juni klockan 10:00.Orsaken är ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 17:07:18.519880
"Störningar i tågtrafikenSenast ändrad idag kl 19:25HELSINGBORG – HÄSSLEHOLMVi kör igen efter stopp i tågtrafiken mellan Hässleholm - Tyringe. Räkna med förseningar och inställda tåg ett tag framöver.Orsaken var ett omfattande signalfel till följd av åskoväder.För information om specifika avgångar,sök din resa.FÖRSTA TÅG ATT KÖRAPågatågenTåg 1830 från Tyringe mot Hässleholm med avgångstid: 19:08Tåg 1833 från Hässleholm mot Helsingborg med avgångstid: 19:30ALTERNATIVA RESVÄGARBussar fortsätter att ersätta tåg ett tag till och kör i pendeltrafik på nedanstående sträckor.Tyringe – HässleholmPå sträckan Hässleholm-Kristianstad hänvisas resenärer till övriga tågavgångar.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 18:10:03.599917
No warning,2023-06-27 19:06:23.431898
No warning,2023-06-27 20:08:46.019969
No warning,2023-06-27 21:07:17.948024
"Störningar i tågtrafikenSenast ändrad idag kl 23:43YSTAD - TOMELILLA - SIMRISHAMNDet är stopp i tågtrafiken mellan Tomelilla och Simrishamn. Inga tåg kan i nuläget köra på sträckan. Prognos saknas.Orsaken är en olyckshändelse.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARFör mer information om ersättningstrafik sök din avgång i appen.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 22:07:39.602378
"Störningar i tågtrafikenSenast ändrad idag kl 23:43YSTAD - TOMELILLA - SIMRISHAMNDet är stopp i tågtrafiken mellan Tomelilla och Simrishamn. Inga tåg kan i nuläget köra på sträckan. Prognos saknas.Orsaken är en olyckshändelse.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARFör mer information om ersättningstrafik sök din avgång i appen.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-06-27 23:07:43.482805
No warning,2023-06-28 00:49:24.607493
No warning,2023-06-28 02:24:13.899071
No warning,2023-06-28 03:21:25.095313
No warning,2023-06-28 04:10:09.255486
No warning,2023-06-28 05:08:06.925018
No warning,2023-06-28 06:11:05.959024
No warning,2023-06-28 07:08:05.267700
No warning,2023-06-28 08:11:04.748903
No warning,2023-06-28 09:08:28.277725
No warning,2023-06-28 10:08:41.756962
No warning,2023-06-28 11:06:36.451983
No warning,2023-06-28 12:15:52.980122
No warning,2023-06-28 13:18:15.211413
No warning,2023-06-28 14:07:37.988258
No warning,2023-06-28 15:08:02.122068
No warning,2023-06-28 16:10:03.080486
No warning,2023-06-28 17:07:20.281283
No warning,2023-06-28 18:10:13.331154
No warning,2023-06-28 19:06:24.829329
No warning,2023-06-28 20:08:39.085266
No warning,2023-06-28 21:07:13.256094
No warning,2023-06-28 22:07:19.740800
No warning,2023-06-28 23:08:14.526219
No warning,2023-06-29 00:46:59.252429
No warning,2023-06-29 02:20:39.666241
No warning,2023-06-29 03:17:28.964056
No warning,2023-06-29 04:09:56.781068
No warning,2023-06-29 05:08:12.094666
No warning,2023-06-29 06:10:58.588983
No warning,2023-06-29 07:08:10.510141
No warning,2023-06-29 08:10:33.237704
No warning,2023-06-29 09:08:39.966827
No warning,2023-06-29 10:08:49.345192
No warning,2023-06-29 11:06:51.169616
No warning,2023-06-29 12:15:09.755876
No warning,2023-06-29 13:16:19.195827
No warning,2023-06-29 14:07:03.940659
No warning,2023-06-29 15:07:57.373323
No warning,2023-06-29 16:09:51.033940
No warning,2023-06-29 17:07:12.125876
No warning,2023-06-29 18:10:34.343814
No warning,2023-06-29 19:06:07.143146
No warning,2023-06-29 20:08:21.514111
No warning,2023-06-29 21:07:18.738693
No warning,2023-06-29 22:07:20.668616
No warning,2023-06-29 23:08:10.967771
No warning,2023-06-30 00:45:31.830867
No warning,2023-06-30 02:18:09.240263
No warning,2023-06-30 03:13:59.823676
No warning,2023-06-30 04:09:33.088066
No warning,2023-06-30 05:08:03.985587
No warning,2023-06-30 06:10:44.425203
No warning,2023-06-30 07:07:36.246117
No warning,2023-06-30 08:10:03.249186
No warning,2023-06-30 09:07:55.922559
No warning,2023-06-30 10:08:21.731901
No warning,2023-06-30 11:06:27.943010
No warning,2023-06-30 12:14:02.598608
No warning,2023-06-30 13:15:24.772811
No warning,2023-06-30 14:06:59.530622
No warning,2023-06-30 15:07:55.265652
No warning,2023-06-30 16:09:32.286318
No warning,2023-06-30 17:07:01.178268
No warning,2023-06-30 18:09:43.524133
No warning,2023-06-30 19:06:15.827577
No warning,2023-06-30 20:08:09.163593
No warning,2023-06-30 21:06:42.249356
No warning,2023-06-30 22:07:15.287901
No warning,2023-06-30 23:07:41.836049
No warning,2023-07-01 00:53:16.468654
No warning,2023-07-01 02:29:24.398978
No warning,2023-07-01 03:27:52.573628
No warning,2023-07-01 04:09:25.823713
No warning,2023-07-01 05:07:19.892531
No warning,2023-07-01 06:09:48.085925
No warning,2023-07-01 07:07:02.037363
No warning,2023-07-01 08:09:29.445056
No warning,2023-07-01 09:07:21.563703
No warning,2023-07-01 10:08:04.736600
No warning,2023-07-01 11:06:17.190455
No warning,2023-07-01 12:14:05.317783
No warning,2023-07-01 13:12:35.959576
No warning,2023-07-01 14:06:29.007419
No warning,2023-07-01 15:06:57.423426
No warning,2023-07-01 16:08:53.363461
No warning,2023-07-01 17:06:13.113905
No warning,2023-07-01 18:08:55.411896
No warning,2023-07-01 19:06:04.982567
No warning,2023-07-01 20:07:38.173496
No warning,2023-07-01 21:06:38.991296
No warning,2023-07-01 22:07:00.730827
No warning,2023-07-01 23:07:12.712942
No warning,2023-07-02 00:51:29.581291
No warning,2023-07-02 02:31:44.744289
No warning,2023-07-02 03:21:43.740489
No warning,2023-07-02 04:09:13.159543
No warning,2023-07-02 05:07:34.654504
No warning,2023-07-02 06:09:25.535412
No warning,2023-07-02 07:07:10.470837
No warning,2023-07-02 08:10:21.322792
No warning,2023-07-02 09:07:02.777469
No warning,2023-07-02 10:07:54.080592
No warning,2023-07-02 11:06:31.152855
No warning,2023-07-02 12:13:34.098550
No warning,2023-07-02 13:12:07.164284
No warning,2023-07-02 14:06:32.997950
No warning,2023-07-02 15:06:48.446463
"Störningar i tågtrafikenSenast ändrad idag kl 18:08MALMÖ C - KÖPENHAMN HDet är stopp i tågtrafiken mellan Malmö C - Köpenhamn H. Inga tåg kan i nuläget köra på sträckan.Orsaken är en befarad olyckshändelse i Danmark.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter sträckan Malmö Hyllie - CPH Airport i pendeltrafik.Första buss från Malmö Hyllie beräknas vara på plats cirka 18:25. Resande från Malmö C och Malmö Triangeln hänvisas till övrig trafik som kör mellan Malmö C - Malmö Hyllie - Malmö C.Visa merVisa mindre",2023-07-02 16:08:37.563064
"Störningar i tågtrafikenSenast ändrad idag kl 18:58MALMÖ C - KÖPENHAMN HVi kör igen efter stopp i tågtrafiken mellan Malmö C - Köpenhamn H. Räkna med förseningar och inställda tåg ett tag framöver.Orsaken var en befarad olyckshändelse.För information om specifika avgångar,sök din resa.FÖRSTA TÅG ATT KÖRAÖresundstågFrån Malmö: Tåg 1121 mot Köpenhamn H med ordinarie avgångstid klockan 19:11.Från Köpenhamn H: Tåg 1122 mot Malmö med ordinarie avgångstid klockan 19:27.ALTERNATIVA RESVÄGARBussar fortsätter att ersätta sträckan Malmö Hyllie - CPH Airport - Tårnby och omvänt i pendeltrafik ett tag framöver.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-07-02 17:06:34.421357
No warning,2023-07-02 18:08:45.811228
No warning,2023-07-02 19:06:05.513859
No warning,2023-07-02 20:07:55.028917
No warning,2023-07-02 21:06:41.129694
No warning,2023-07-02 22:06:57.627767
No warning,2023-07-02 23:07:18.933617
No warning,2023-07-03 00:48:55.714023
No warning,2023-07-03 02:24:02.655206
No warning,2023-07-03 03:19:04.711688
No warning,2023-07-03 04:09:30.419300
"Störning i tågtrafikenSenast ändrad idag kl 06:38MARIA-HELSINGBORGDet är stopp i tågtrafiken mellan Maria och Helsingborg. Inga tåg kan i nuläget köra på sträckan. Vi återkommer när mer information finns tillgänglig.Orsaken är ett elfel.ALTERNATIVA RESVÄGARBussar beställs att köra pendeltrafik Ängelholm-Helsingborg och omvänt.Bussar beställs även för pågatågens inställda avgångar och går via mellanstationerna.I nuläget har inga bussar bekräftats.För information om specifika avgångar,sök din resa.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Res också med ordinarie busstrafikVisa merVisa mindre",2023-07-03 05:08:18.441563
"Störning i tågtrafikenSenast ändrad idag kl 06:38MARIA-HELSINGBORGDet är stopp i tågtrafiken mellan Maria och Helsingborg. Inga tåg kan i nuläget köra på sträckan. Vi återkommer när mer information finns tillgänglig.Orsaken är ett elfel.ALTERNATIVA RESVÄGARBussar beställs att köra pendeltrafik Ängelholm-Helsingborg och omvänt.Bussar beställs även för pågatågens inställda avgångar och går via mellanstationerna.I nuläget har inga bussar bekräftats.För information om specifika avgångar,sök din resa.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Res också med ordinarie busstrafikVisa merVisa mindre",2023-07-03 06:11:23.524265
